Therapeutic Category,Brand Name,Generic Name,Min Age,Max Age,PA Required
"CONTRACEPTIVES,ORAL",NEXTSTELLIS 3-14.2 MG TABLET,DROSPIRENONE/ESTETROL,12,999,No
"CONTRACEPTIVES,ORAL",NIKKI 3 MG-0.02 MG TABLET,ETHINYL ESTRADIOL/DROSPIRENONE,12,999,No
"CONTRACEPTIVES,ORAL",NORA-BE TABLET,NORETHINDRONE,12,999,No
"CONTRACEPTIVES,ORAL",NORET-ESTR-FE 0.4-0.035(21)-75,NORETH-ETHINYL ESTRADIOL/IRON,12,999,No
"CONTRACEPTIVES,ORAL",NORETH-EE-FE 1 MG/20-30-35 MCG,NORETHINDRONE-E.ESTRADIOL-IRON,12,999,No
"CONTRACEPTIVES,ORAL",NORETH-EE-FE 1.5-0.03MG(21)-75,NORETHINDRONE-E.ESTRADIOL-IRON,12,999,No
"CONTRACEPTIVES,ORAL",NORETH-EE-FE 1-0.02(21)-75 TAB,NORETHINDRONE-E.ESTRADIOL-IRON,12,999,No
"CONTRACEPTIVES,ORAL",NORETH-EE-FE 1-0.02(24)-75 CAP,NORETHINDRONE-E.ESTRADIOL-IRON,12,999,No
"CONTRACEPTIVES,ORAL",NORETH-EE-FE 1-0.02(24)-75 CHW,NORETHINDRONE-E.ESTRADIOL-IRON,12,999,No
"CONTRACEPTIVES,ORAL",NORETHIND-ETH ESTRAD 1-0.02 MG,NORETHINDRONE AC/ETH ESTRADIOL,12,999,No
"CONTRACEPTIVES,ORAL",NORETHINDRONE 0.35 MG TABLET,NORETHINDRONE,12,999,No
"CONTRACEPTIVES,ORAL",NORETHIN-EE 1.5-0.03 MG(21) TB,NORETHINDRONE AC/ETH ESTRADIOL,12,999,No
"CONTRACEPTIVES,ORAL",NORETHIN-ESTRA-FE 0.8-0.025 MG,NORETH-ETHINYL ESTRADIOL/IRON,12,999,No
"CONTRACEPTIVES,ORAL",NORG-EE 0.18-0.215-0.25/0.035,NORGESTIMATE-ETHINYL ESTRADIOL,12,999,No
"CONTRACEPTIVES,ORAL",NORG-ETHIN ESTRA 0.25-0.035 MG,NORGESTIMATE-ETHINYL ESTRADIOL,12,999,No
"CONTRACEPTIVES,ORAL",NORTREL 0.5-35-28 TABLET,NORETHINDRONE-ETHIN. ESTRADIOL,12,999,No
"CONTRACEPTIVES,ORAL",NORTREL 1-35 21 TABLET,NORETHINDRONE-ETHIN. ESTRADIOL,12,999,No
"CONTRACEPTIVES,ORAL",NORTREL 1-35 28 TABLET,NORETHINDRONE-ETHIN. ESTRADIOL,12,999,No
"CONTRACEPTIVES,ORAL",NORTREL 7-7-7-28 TABLET,NORETHINDRONE-ETHIN. ESTRADIOL,12,999,No
"CONTRACEPTIVES,ORAL",NYLIA 1-35 28 TABLET,NORETHINDRONE-ETHIN. ESTRADIOL,12,999,No
"CONTRACEPTIVES,ORAL",NYLIA 7-7-7-28 TABLET,NORETHINDRONE-ETHIN. ESTRADIOL,12,999,No
"CONTRACEPTIVES,ORAL",NYMYO 0.25-0.035 MG (28) TAB,NORGESTIMATE-ETHINYL ESTRADIOL,12,999,No
"CONTRACEPTIVES,ORAL",OCELLA 3 MG-0.03 MG TABLET,ETHINYL ESTRADIOL/DROSPIRENONE,12,999,No
"CONTRACEPTIVES,ORAL",OPCICON ONE-STEP 1.5 MG TABLET,LEVONORGESTREL,12,999,No
"CONTRACEPTIVES,ORAL",ORTHO TRI-CYCLEN 28 TABLET,NORGESTIMATE-ETHINYL ESTRADIOL,12,999,No
"CONTRACEPTIVES,ORAL",ORTHO-NOVUM 7-7-7-28 TABLET,NORETHINDRONE-ETHIN. ESTRADIOL,12,999,No
"CONTRACEPTIVES,ORAL",PHILITH 0.4-0.035 MG TABLET,NORETHINDRONE-ETHIN. ESTRADIOL,12,999,No
"CONTRACEPTIVES,ORAL",PIMTREA 28 DAY TABLET,DESOG-E.ESTRADIOL/E.ESTRADIOL,12,999,No
"CONTRACEPTIVES,ORAL",PLAN B ONE-STEP 1.5 MG TABLET,LEVONORGESTREL,12,999,No
"CONTRACEPTIVES,ORAL",PORTIA-28 TABLET,LEVONORGESTREL/ETHIN.ESTRADIOL,12,999,No
"CONTRACEPTIVES,ORAL",QUARTETTE TABLET,L-NORGEST/E.ESTRADIOL-E.ESTRAD,12,999,No
"CONTRACEPTIVES,ORAL",RECLIPSEN 28 DAY TABLET,DESOGESTREL-ETHINYL ESTRADIOL,12,999,No
"CONTRACEPTIVES,ORAL",RIVELSA TABLET,L-NORGEST/E.ESTRADIOL-E.ESTRAD,12,999,No
"CONTRACEPTIVES,ORAL",SAFYRAL TABLET,DROSPIR/ETH ESTRA/LEVOMEFOL CA,12,999,No
"CONTRACEPTIVES,ORAL",SETLAKIN 0.15 MG-0.03 MG TAB,LEVONORGESTREL/ETHIN.ESTRADIOL,12,999,No
"CONTRACEPTIVES,ORAL",SHAROBEL 0.35 MG TABLET,NORETHINDRONE,12,999,No
"CONTRACEPTIVES,ORAL",SIMLIYA 28 DAY TABLET,DESOG-E.ESTRADIOL/E.ESTRADIOL,12,999,No
"CONTRACEPTIVES,ORAL",SIMPESSE 0.15-0.03-0.01 MG TAB,L-NORGEST/E.ESTRADIOL-E.ESTRAD,12,999,No
"CONTRACEPTIVES,ORAL",SLYND 4 MG TABLET,DROSPIRENONE,12,999,No
"CONTRACEPTIVES,ORAL",SPRINTEC 28 DAY TABLET,NORGESTIMATE-ETHINYL ESTRADIOL,12,999,No
"CONTRACEPTIVES,ORAL",SRONYX 0.10-0.02 MG TABLET,LEVONORGESTREL/ETHIN.ESTRADIOL,12,999,No
"CONTRACEPTIVES,ORAL",SYEDA 28 TABLET,ETHINYL ESTRADIOL/DROSPIRENONE,12,999,No
"CONTRACEPTIVES,ORAL",TARINA 24 FE 1 MG-20 MCG TAB,NORETHINDRONE-E.ESTRADIOL-IRON,12,999,No
"CONTRACEPTIVES,ORAL",TARINA FE 1-20 EQ TABLET,NORETHINDRONE-E.ESTRADIOL-IRON,12,999,No
"CONTRACEPTIVES,ORAL",TARINA FE 1-20 TABLET,NORETHINDRONE-E.ESTRADIOL-IRON,12,999,No
"CONTRACEPTIVES,ORAL",TAYSOFY 1 MG-20 MCG CAPSULE,NORETHINDRONE-E.ESTRADIOL-IRON,12,999,No
"CONTRACEPTIVES,ORAL",TAYTULLA 1 MG-20 MCG CAPSULE,NORETHINDRONE-E.ESTRADIOL-IRON,12,999,No
"CONTRACEPTIVES,ORAL",TILIA FE 28 TABLET,NORETHINDRONE-E.ESTRADIOL-IRON,12,999,No
"CONTRACEPTIVES,ORAL",TRI-ESTARYLLA TABLET,NORGESTIMATE-ETHINYL ESTRADIOL,12,999,No
"CONTRACEPTIVES,ORAL",TRI-LEGEST FE-28 DAY TABLET,NORETHINDRONE-E.ESTRADIOL-IRON,12,999,No
"CONTRACEPTIVES,ORAL",TRI-LINYAH TABLET,NORGESTIMATE-ETHINYL ESTRADIOL,12,999,No
"CONTRACEPTIVES,ORAL",TRI-LO-ESTARYLLA TABLET,NORGESTIMATE-ETHINYL ESTRADIOL,12,999,No
"CONTRACEPTIVES,ORAL",TRI-LO-MARZIA TABLET,NORGESTIMATE-ETHINYL ESTRADIOL,12,999,No
"CONTRACEPTIVES,ORAL",TRI-LO-MILI TABLET,NORGESTIMATE-ETHINYL ESTRADIOL,12,999,No
"CONTRACEPTIVES,ORAL",TRI-LO-SPRINTEC TABLET,NORGESTIMATE-ETHINYL ESTRADIOL,12,999,No
"CONTRACEPTIVES,ORAL",TRI-MILI 28 TABLET,NORGESTIMATE-ETHINYL ESTRADIOL,12,999,No
"CONTRACEPTIVES,ORAL",TRI-NYMYO 28 TABLET,NORGESTIMATE-ETHINYL ESTRADIOL,12,999,No
"CONTRACEPTIVES,ORAL",TRI-SPRINTEC TABLET,NORGESTIMATE-ETHINYL ESTRADIOL,12,999,No
"CONTRACEPTIVES,ORAL",TRIVORA-28 TABLET,LEVONORGESTREL/ETHIN.ESTRADIOL,12,999,No
"CONTRACEPTIVES,ORAL",TRI-VYLIBRA 28 TABLET,NORGESTIMATE-ETHINYL ESTRADIOL,12,999,No
"CONTRACEPTIVES,ORAL",TRI-VYLIBRA LO TABLET,NORGESTIMATE-ETHINYL ESTRADIOL,12,999,No
"CONTRACEPTIVES,ORAL",TULANA 0.35 MG TABLET,NORETHINDRONE,12,999,No
"CONTRACEPTIVES,ORAL",TURQOZ-28 TABLET,NORGESTREL-ETHINYL ESTRADIOL,12,999,No
"CONTRACEPTIVES,ORAL",TYBLUME 0.1-0.02 MG CHEW TAB,LEVONORGESTREL/ETHIN.ESTRADIOL,12,999,No
"CONTRACEPTIVES,ORAL",TYDEMY 3-0.03-0.451 MG TABLET,DROSPIR/ETH ESTRA/LEVOMEFOL CA,12,999,No
"CONTRACEPTIVES,ORAL",VELIVET 28 DAY TABLET,DESOGESTREL-ETHINYL ESTRADIOL,12,999,No
"CONTRACEPTIVES,ORAL",VESTURA 3 MG-0.02 MG TABLET,ETHINYL ESTRADIOL/DROSPIRENONE,12,999,No
"CONTRACEPTIVES,ORAL",VIENVA-28 TABLET,LEVONORGESTREL/ETHIN.ESTRADIOL,12,999,No
"CONTRACEPTIVES,ORAL",VIORELE 28 DAY TABLET,DESOG-E.ESTRADIOL/E.ESTRADIOL,12,999,No
"CONTRACEPTIVES,ORAL",VOLNEA 0.15-0.02-0.01 MG TAB,DESOG-E.ESTRADIOL/E.ESTRADIOL,12,999,No
"CONTRACEPTIVES,ORAL",VYFEMLA 0.4 MG-0.035 MG TABLET,NORETHINDRONE-ETHIN. ESTRADIOL,12,999,No
"CONTRACEPTIVES,ORAL",VYLIBRA 28 TABLET,NORGESTIMATE-ETHINYL ESTRADIOL,12,999,No
"CONTRACEPTIVES,ORAL",WERA 0.5/0.035 MG 28 TABLET,NORETHINDRONE-ETHIN. ESTRADIOL,12,999,No
"CONTRACEPTIVES,ORAL",WYMZYA FE 0.4-0.035 MG CHEW TB,NORETH-ETHINYL ESTRADIOL/IRON,12,999,No
"CONTRACEPTIVES,ORAL",YASMIN 28 TABLET,ETHINYL ESTRADIOL/DROSPIRENONE,12,999,No
"CONTRACEPTIVES,ORAL",YAZ 28 TABLET,ETHINYL ESTRADIOL/DROSPIRENONE,12,999,No
"CONTRACEPTIVES,ORAL",ZARAH TABLET,ETHINYL ESTRADIOL/DROSPIRENONE,12,999,No
"CONTRACEPTIVES,ORAL",ZOVIA 1-35 TABLET,ETHYNODIOL D-ETHINYL ESTRADIOL,12,999,No
"CONTRACEPTIVES,ORAL",ZUMANDIMINE 3 MG-0.03 MG TAB,ETHINYL ESTRADIOL/DROSPIRENONE,12,999,No
"CONTRACEPTIVES,INJECTABLE",DEPO-SUBQ PROVERA 104 SYRINGE,MEDROXYPROGESTERONE ACETATE,12,999,No
"CONTRACEPTIVES,INJECTABLE",MEDROXYPROGESTERONE 150 MG/ML,MEDROXYPROGESTERONE ACETATE,12,999,No
"CONTRACEPTIVES,TRANSDERMAL",NORELGESTROM-EE 150-35 MCG/DAY,NORELGESTROMIN/ETHIN.ESTRADIOL,12,999,No
"CONTRACEPTIVES,TRANSDERMAL",TWIRLA 120-30 MCG/DAY PATCH,LEVONORGESTREL/ETHIN.ESTRADIOL,12,999,No
"CONTRACEPTIVES,TRANSDERMAL",XULANE 150-35 MCG/DAY PATCH,NORELGESTROMIN/ETHIN.ESTRADIOL,12,999,No
"CONTRACEPTIVES,TRANSDERMAL",ZAFEMY 150-35 MCG/DAY PATCH,NORELGESTROMIN/ETHIN.ESTRADIOL,12,999,No
"CONTRACEPTIVES,INTRAVAGINAL",PHEXXI 1.8-1-0.4% VAGINAL GEL,LACTIC ACID/CITRIC/POTASSIUM,12,999,No
"CONTRACEPTIVES, INTRAVAGINAL, SYSTEMIC",ANNOVERA VAGINAL RING,SEGESTERONE AC/ETHIN ESTRADIOL,12,999,No
"CONTRACEPTIVES, INTRAVAGINAL, SYSTEMIC",ELURYNG VAGINAL RING,ETONOGESTREL/ETHINYL ESTRADIOL,12,999,No
"CONTRACEPTIVES, INTRAVAGINAL, SYSTEMIC",ENILLORING VAGINAL RING,ETONOGESTREL/ETHINYL ESTRADIOL,12,999,No
"CONTRACEPTIVES, INTRAVAGINAL, SYSTEMIC",ETONOGESTREL-EE VAGINAL RING,ETONOGESTREL/ETHINYL ESTRADIOL,12,999,No
"CONTRACEPTIVES, INTRAVAGINAL, SYSTEMIC",HALOETTE VAGINAL RING,ETONOGESTREL/ETHINYL ESTRADIOL,12,999,No
"CONTRACEPTIVES, INTRAVAGINAL, SYSTEMIC",NUVARING VAGINAL RING,ETONOGESTREL/ETHINYL ESTRADIOL,12,999,No
LOCAL ANESTHETICS,BUPIVACAINE 0.25% VIAL,BUPIVACAINE HCL,0,999,No
LOCAL ANESTHETICS,,BUPIVACAINE HCL/PF,0,999,No
LOCAL ANESTHETICS,BUPIVACAINE 0.25%-EPI 1:200000,BUPIVACAINE HCL/EPINEPHRINE,0,999,No
LOCAL ANESTHETICS,,BUPIVACAINE HCL/EPINEPHRINE/PF,0,999,No
LOCAL ANESTHETICS,BUPIVACAINE 0.5% VIAL,BUPIVACAINE HCL,0,999,No
LOCAL ANESTHETICS,,BUPIVACAINE HCL/PF,0,999,No
LOCAL ANESTHETICS,"BUPIVACAINE 0.5%-EPI 1:200,000",BUPIVACAINE HCL/EPINEPHRINE,0,999,No
LOCAL ANESTHETICS,,BUPIVACAINE HCL/EPINEPHRINE/PF,0,999,No
LOCAL ANESTHETICS,BUPIVACAINE 0.75% VIAL,BUPIVACAINE HCL/PF,0,999,No
LOCAL ANESTHETICS,"LIDOCAINE 0.5%-EPI 1:200,000",LIDOCAINE HCL/EPINEPHRINE,0,999,No
LOCAL ANESTHETICS,"LIDOCAINE 1%-EPI 1:100,000",LIDOCAINE HCL/EPINEPHRINE,0,999,No
LOCAL ANESTHETICS,"LIDOCAINE 1.5%-EPI 1:200,000",LIDOCAINE HCL/EPINEPHRINE/PF,0,999,No
LOCAL ANESTHETICS,LIDOCAINE 2% VISCOUS 15 ML CUP,LIDOCAINE HCL,0,999,No
LOCAL ANESTHETICS,LIDOCAINE 2% VISCOUS SOLN,LIDOCAINE HCL,0,999,No
LOCAL ANESTHETICS,"LIDOCAINE 2%-EPI 1:100,000",LIDOCAINE HCL/EPINEPHRINE,0,999,No
LOCAL ANESTHETICS,"LIDOCAINE 2%-EPI 1:200,000",LIDOCAINE HCL/EPINEPHRINE/PF,0,999,No
LOCAL ANESTHETICS,LIDOCAINE HCL 0.5% VIAL,LIDOCAINE HCL,0,999,No
LOCAL ANESTHETICS,,LIDOCAINE HCL/PF,0,999,No
LOCAL ANESTHETICS,LIDOCAINE HCL 1% 20 MG/2 ML,LIDOCAINE HCL/PF,0,999,No
LOCAL ANESTHETICS,LIDOCAINE HCL 1% 20 MG/2 ML VL,LIDOCAINE HCL/PF,0,999,No
LOCAL ANESTHETICS,LIDOCAINE HCL 1% 300 MG/30 ML,LIDOCAINE HCL/PF,0,999,No
LOCAL ANESTHETICS,LIDOCAINE HCL 1% 50 MG/5 ML VL,LIDOCAINE HCL/PF,0,999,No
LOCAL ANESTHETICS,LIDOCAINE HCL 1% AMPUL,LIDOCAINE HCL/PF,0,999,No
LOCAL ANESTHETICS,LIDOCAINE HCL 1% VIAL,LIDOCAINE HCL,0,999,No
LOCAL ANESTHETICS,LIDOCAINE HCL 1.5% AMPUL,LIDOCAINE HCL/PF,0,999,No
LOCAL ANESTHETICS,LIDOCAINE HCL 2% 100 MG/5 ML,LIDOCAINE HCL/PF,0,999,No
LOCAL ANESTHETICS,LIDOCAINE HCL 2% 200 MG/10 ML,LIDOCAINE HCL/PF,0,999,No
LOCAL ANESTHETICS,LIDOCAINE HCL 2% 40 MG/2 ML,LIDOCAINE HCL/PF,0,999,No
LOCAL ANESTHETICS,LIDOCAINE HCL 2% 40 MG/2 ML VL,LIDOCAINE HCL/PF,0,999,No
LOCAL ANESTHETICS,LIDOCAINE HCL 2% JEL UROJET AC,LIDOCAINE HCL,0,999,No
LOCAL ANESTHETICS,LIDOCAINE HCL 2% JELLY URO-JET,LIDOCAINE HCL,0,999,No
LOCAL ANESTHETICS,LIDOCAINE HCL 2% VIAL,LIDOCAINE HCL,0,999,No
LOCAL ANESTHETICS,LIDOCAINE HCL 4% AMPUL,LIDOCAINE HCL/PF,0,999,No
LOCAL ANESTHETICS,LIDOCAINE HCL 4% SOLUTION,LIDOCAINE HCL,0,999,No
AGENTS TO TREAT MULTIPLE SCLEROSIS,AVONEX 30 MCG/0.5 ML SYRINGE,INTERFERON BETA-1A,18,999,No
AGENTS TO TREAT MULTIPLE SCLEROSIS,AVONEX PEN 30 MCG/0.5 ML KIT,INTERFERON BETA-1A,18,999,No
AGENTS TO TREAT MULTIPLE SCLEROSIS,AVONEX PREFILLED SYR 30 MCG KT,INTERFERON BETA-1A,18,999,No
AGENTS TO TREAT MULTIPLE SCLEROSIS,BETASERON 0.3 MG KIT,INTERFERON BETA-1B,18,999,No
AGENTS TO TREAT MULTIPLE SCLEROSIS,BETASERON 0.3 MG VIAL,INTERFERON BETA-1B,18,999,No
AGENTS TO TREAT MULTIPLE SCLEROSIS,COPAXONE 20 MG/ML SYRINGE,GLATIRAMER ACETATE,18,999,No
AGENTS TO TREAT MULTIPLE SCLEROSIS,DIMETHYL FUMARATE 30D START PK,DIMETHYL FUMARATE,18,999,No
AGENTS TO TREAT MULTIPLE SCLEROSIS,DIMETHYL FUMARATE DR 120 MG CP,DIMETHYL FUMARATE,18,999,No
AGENTS TO TREAT MULTIPLE SCLEROSIS,DIMETHYL FUMARATE DR 240 MG CP,DIMETHYL FUMARATE,18,999,No
AGENTS TO TREAT MULTIPLE SCLEROSIS,FINGOLIMOD 0.5 MG CAPSULE,FINGOLIMOD HCL,10,999,No
AGENTS TO TREAT MULTIPLE SCLEROSIS,KESIMPTA 20 MG/0.4 ML PEN,OFATUMUMAB,18,999,No
AGENTS TO TREAT MULTIPLE SCLEROSIS,TERIFLUNOMIDE 14 MG TABLET,TERIFLUNOMIDE,18,999,No
AGENTS TO TREAT MULTIPLE SCLEROSIS,TERIFLUNOMIDE 7 MG TABLET,TERIFLUNOMIDE,18,999,No
"AGTS TX NEUROMUSC TRANSMISSION DIS,POT-CHAN BLKR",DALFAMPRIDINE ER 10 MG TABLET,DALFAMPRIDINE,18,999,No
"ALZHEIMER'S THERAPY, NMDA RECEPTOR ANTAGONISTS",MEMANTINE HCL 10 MG TABLET,MEMANTINE HCL,18,999,No
"ALZHEIMER'S THERAPY, NMDA RECEPTOR ANTAGONISTS",MEMANTINE HCL 5 MG TABLET,MEMANTINE HCL,18,999,No
ANTI-ANXIETY - BENZODIAZEPINES,ALPRAZOLAM 0.25 MG TABLET,ALPRAZOLAM,7,999,No
ANTI-ANXIETY - BENZODIAZEPINES,ALPRAZOLAM 0.5 MG TABLET,ALPRAZOLAM,7,999,No
ANTI-ANXIETY - BENZODIAZEPINES,ALPRAZOLAM 1 MG TABLET,ALPRAZOLAM,7,999,No
ANTI-ANXIETY - BENZODIAZEPINES,ALPRAZOLAM 2 MG TABLET,ALPRAZOLAM,7,999,No
ANTI-ANXIETY - BENZODIAZEPINES,CHLORDIAZEPOXIDE 10 MG CAPSULE,CHLORDIAZEPOXIDE HCL,6,999,No
ANTI-ANXIETY - BENZODIAZEPINES,CHLORDIAZEPOXIDE 25 MG CAPSULE,CHLORDIAZEPOXIDE HCL,6,999,No
ANTI-ANXIETY - BENZODIAZEPINES,CHLORDIAZEPOXIDE 5 MG CAPSULE,CHLORDIAZEPOXIDE HCL,6,999,No
ANTI-ANXIETY - BENZODIAZEPINES,DIAZEPAM 10 MG TABLET,DIAZEPAM,0,999,No
ANTI-ANXIETY - BENZODIAZEPINES,DIAZEPAM 2 MG TABLET,DIAZEPAM,0,999,No
ANTI-ANXIETY - BENZODIAZEPINES,DIAZEPAM 5 MG TABLET,DIAZEPAM,0,999,No
ANTI-ANXIETY - BENZODIAZEPINES,DIAZEPAM 5 MG/5 ML ORAL CUP,DIAZEPAM,0,999,No
ANTI-ANXIETY - BENZODIAZEPINES,DIAZEPAM 5 MG/5 ML SOLUTION,DIAZEPAM,0,999,No
ANTI-ANXIETY - BENZODIAZEPINES,LORAZEPAM 0.5 MG TABLET,LORAZEPAM,0,999,No
ANTI-ANXIETY - BENZODIAZEPINES,LORAZEPAM 1 MG TABLET,LORAZEPAM,0,999,No
ANTI-ANXIETY - BENZODIAZEPINES,LORAZEPAM 2 MG TABLET,LORAZEPAM,0,999,No
ANTI-ANXIETY - BENZODIAZEPINES,LORAZEPAM 2 MG/ML ORAL CONCENT,LORAZEPAM,0,999,No
ANTI-ANXIETY - BENZODIAZEPINES,LORAZEPAM INTENSOL 2 MG/ML,LORAZEPAM,0,999,No
ANTI-ANXIETY - BENZODIAZEPINES,OXAZEPAM 10 MG CAPSULE,OXAZEPAM,6,999,No
ANTI-ANXIETY - BENZODIAZEPINES,OXAZEPAM 15 MG CAPSULE,OXAZEPAM,6,999,No
ANTI-ANXIETY - BENZODIAZEPINES,OXAZEPAM 30 MG CAPSULE,OXAZEPAM,6,999,No
SEDATIVE-HYPNOTICS - BENZODIAZEPINES,LORAZEPAM 2 MG/ML CARPUJECT,LORAZEPAM,0,999,No
SEDATIVE-HYPNOTICS - BENZODIAZEPINES,LORAZEPAM 2 MG/ML VIAL,LORAZEPAM,0,999,No
SEDATIVE-HYPNOTICS - BENZODIAZEPINES,LORAZEPAM 20 MG/10 ML VIAL,LORAZEPAM,0,999,No
SEDATIVE-HYPNOTICS - BENZODIAZEPINES,LORAZEPAM 4 MG/ML VIAL,LORAZEPAM,0,999,No
SEDATIVE-HYPNOTICS - BENZODIAZEPINES,LORAZEPAM 40 MG/10 ML VIAL,LORAZEPAM,0,999,No
SEDATIVE-HYPNOTICS - BENZODIAZEPINES,TEMAZEPAM 15 MG CAPSULE,TEMAZEPAM,18,999,No
SEDATIVE-HYPNOTICS - BENZODIAZEPINES,TEMAZEPAM 30 MG CAPSULE,TEMAZEPAM,18,999,No
BARBITURATES,PHENOBARBITAL 100 MG TABLET,PHENOBARBITAL,0,999,No
BARBITURATES,PHENOBARBITAL 15 MG TABLET,PHENOBARBITAL,0,999,No
BARBITURATES,PHENOBARBITAL 16.2 MG TABLET,PHENOBARBITAL,0,999,No
BARBITURATES,PHENOBARBITAL 20 MG/5 ML CUP,PHENOBARBITAL,0,999,No
BARBITURATES,PHENOBARBITAL 20 MG/5 ML ELIX,PHENOBARBITAL,0,999,No
BARBITURATES,PHENOBARBITAL 20 MG/5 ML SOLN,PHENOBARBITAL,0,999,No
BARBITURATES,PHENOBARBITAL 30 MG TABLET,PHENOBARBITAL,0,999,No
BARBITURATES,PHENOBARBITAL 30 MG/7.5 ML CUP,PHENOBARBITAL,0,999,No
BARBITURATES,PHENOBARBITAL 32.4 MG TABLET,PHENOBARBITAL,0,999,No
BARBITURATES,PHENOBARBITAL 60 MG TABLET,PHENOBARBITAL,0,999,No
BARBITURATES,PHENOBARBITAL 60 MG/15 ML CUP,PHENOBARBITAL,0,999,No
BARBITURATES,PHENOBARBITAL 64.8 MG TABLET,PHENOBARBITAL,0,999,No
BARBITURATES,PHENOBARBITAL 97.2 MG TABLET,PHENOBARBITAL,0,999,No
"SEDATIVE-HYPNOTICS,NON-BARBITURATE",ESZOPICLONE 1 MG TABLET,ESZOPICLONE,18,999,No
"SEDATIVE-HYPNOTICS,NON-BARBITURATE",ESZOPICLONE 2 MG TABLET,ESZOPICLONE,18,999,No
"SEDATIVE-HYPNOTICS,NON-BARBITURATE",ESZOPICLONE 3 MG TABLET,ESZOPICLONE,18,999,No
"SEDATIVE-HYPNOTICS,NON-BARBITURATE",ZALEPLON 10 MG CAPSULE,ZALEPLON,18,999,No
"SEDATIVE-HYPNOTICS,NON-BARBITURATE",ZALEPLON 5 MG CAPSULE,ZALEPLON,18,999,No
"SEDATIVE-HYPNOTICS,NON-BARBITURATE",ZOLPIDEM TARTRATE 10 MG TABLET,ZOLPIDEM TARTRATE,18,999,Error
"SEDATIVE-HYPNOTICS,NON-BARBITURATE",ZOLPIDEM TARTRATE 5 MG TABLET,ZOLPIDEM TARTRATE,18,999,No
ANTI-ANXIETY DRUGS,BUSPIRONE HCL 10 MG TABLET,BUSPIRONE HCL,0,999,No
ANTI-ANXIETY DRUGS,BUSPIRONE HCL 15 MG TABLET,BUSPIRONE HCL,0,999,No
ANTI-ANXIETY DRUGS,BUSPIRONE HCL 30 MG TABLET,BUSPIRONE HCL,0,999,No
ANTI-ANXIETY DRUGS,BUSPIRONE HCL 5 MG TABLET,BUSPIRONE HCL,0,999,No
ANTI-ANXIETY DRUGS,BUSPIRONE HCL 7.5 MG TABLET,BUSPIRONE HCL,0,999,No
"ANTIPSYCHOTICS,PHENOTHIAZINES",CHLORPROMAZINE 10 MG TABLET,CHLORPROMAZINE HCL,18,999,No
"ANTIPSYCHOTICS,PHENOTHIAZINES",CHLORPROMAZINE 100 MG TABLET,CHLORPROMAZINE HCL,18,999,No
"ANTIPSYCHOTICS,PHENOTHIAZINES",CHLORPROMAZINE 100 MG/ML CONC,CHLORPROMAZINE HCL,18,999,No
"ANTIPSYCHOTICS,PHENOTHIAZINES",CHLORPROMAZINE 200 MG TABLET,CHLORPROMAZINE HCL,18,999,No
"ANTIPSYCHOTICS,PHENOTHIAZINES",CHLORPROMAZINE 25 MG TABLET,CHLORPROMAZINE HCL,18,999,No
"ANTIPSYCHOTICS,PHENOTHIAZINES",CHLORPROMAZINE 25 MG/ML AMP,CHLORPROMAZINE HCL,18,999,No
"ANTIPSYCHOTICS,PHENOTHIAZINES",CHLORPROMAZINE 25 MG/ML VIAL,CHLORPROMAZINE HCL,18,999,No
"ANTIPSYCHOTICS,PHENOTHIAZINES",CHLORPROMAZINE 30 MG/ML CONC,CHLORPROMAZINE HCL,18,999,No
"ANTIPSYCHOTICS,PHENOTHIAZINES",CHLORPROMAZINE 50 MG TABLET,CHLORPROMAZINE HCL,18,999,No
"ANTIPSYCHOTICS,PHENOTHIAZINES",CHLORPROMAZINE 50 MG/2 ML AMP,CHLORPROMAZINE HCL,18,999,No
"ANTIPSYCHOTICS,PHENOTHIAZINES",CHLORPROMAZINE 50 MG/2 ML VIAL,CHLORPROMAZINE HCL,18,999,No
"ANTIPSYCHOTICS,PHENOTHIAZINES",FLUPHENAZINE 1 MG TABLET,FLUPHENAZINE HCL,6,999,No
"ANTIPSYCHOTICS,PHENOTHIAZINES",FLUPHENAZINE 10 MG TABLET,FLUPHENAZINE HCL,6,999,No
"ANTIPSYCHOTICS,PHENOTHIAZINES",FLUPHENAZINE 2.5 MG TABLET,FLUPHENAZINE HCL,6,999,No
"ANTIPSYCHOTICS,PHENOTHIAZINES",FLUPHENAZINE 2.5 MG/5 ML ELIX,FLUPHENAZINE HCL,6,999,No
"ANTIPSYCHOTICS,PHENOTHIAZINES",FLUPHENAZINE 5 MG TABLET,FLUPHENAZINE HCL,6,999,No
"ANTIPSYCHOTICS,PHENOTHIAZINES",FLUPHENAZINE 5 MG/ML CONC,FLUPHENAZINE HCL,6,999,No
"ANTIPSYCHOTICS,PHENOTHIAZINES",FLUPHENAZINE DEC 125 MG/5 ML,FLUPHENAZINE DECANOATE,18,999,No
"ANTIPSYCHOTICS,PHENOTHIAZINES",PERPHENAZINE 16 MG TABLET,PERPHENAZINE,6,999,No
"ANTIPSYCHOTICS,PHENOTHIAZINES",PERPHENAZINE 2 MG TABLET,PERPHENAZINE,6,999,No
"ANTIPSYCHOTICS,PHENOTHIAZINES",PERPHENAZINE 4 MG TABLET,PERPHENAZINE,6,999,No
